Family,Collection,treatment,individual,sex,firststripe_(mm),secondstripe_(mm),orange_total,elytrasize,Lum_2stripe,UV_2stripe,SW_2stripe,MW_2stripe,LW_2stripe,DBL_2stripe,Meanref_2stripe,Lum_black,UV_black,SW_black,MW_black,LW_black,DBL_black,Meanref_black,Lum_1stripe,UV_1stripe,SW_1stripe,MW_1stripe,LW_1stripe,DBL_1stripe,Meanref_1stripe,bodysize_mg,eclosionfluid,care_low_high,orange_prop,firststripe_prop,secondstripe_prop
3066,F34,8_hours,11,male,14.32,5.80,20.12,48.82,8391.06,481.39,1363.13,7373.04,13157.83,8391.06,5593.84,1753.81,1040.72,1381.92,2104.19,1592.02,1753.81,1529.71,8958.43,714.73,1493.76,7657.01,14370.79,8958.43,6059.07,151.2,21.4,1,0.41,0.29,0.12
3066,F34,8_hours,12,female,14.04,4.47,18.51,55.24,8460.77,410.86,1762.60,7494.50,13001.11,8460.77,5667.27,1650.77,1156.96,1541.31,2006.15,1371.96,1650.77,1519.09,10357.31,484.55,2014.67,8812.46,16532.30,10357.31,6960.99,185.9,23.2,1,0.34,0.25,0.08
3066,F34,8_hours,13,male,14.81,4.58,19.39,51.27,6695.46,545.65,1628.75,5825.30,10424.05,6695.46,4605.93,1777.85,897.60,1325.31,2028.71,1806.39,1777.85,1514.50,8522.26,255.14,1591.41,7054.58,14010.18,8522.26,5727.83,213.5,20.8,1,0.38,0.29,0.09
3066,F34,8_hours,15,male,17.31,6.04,23.35,56.61,8406.34,317.63,1612.00,7421.88,13020.46,8406.34,5592.99,1427.07,1105.32,1187.37,1786.07,1201.13,1427.07,1319.97,12789.42,3348.27,3891.84,11196.72,19216.73,12789.42,9413.39,193.8,17.4,1,0.41,0.31,0.11
3066,F34,8_hours,19,male,16.31,4.30,20.61,53.46,8434.07,189.64,1394.57,7621.70,12867.27,8434.07,5518.29,1359.14,962.20,1143.31,1725.02,1114.85,1359.14,1236.34,11646.71,1090.96,2181.41,10387.11,17786.06,11646.71,7861.38,164.1,12.6,1,0.39,0.31,0.08
3070,F34,8_hours,9,male,17.57,5.88,23.45,48.98,8938.81,58.99,1554.05,7820.42,14010.11,8938.81,5860.89,1415.64,822.29,1245.68,1736.45,1215.13,1415.64,1254.89,9937.91,976.70,2568.79,8547.21,15451.58,9937.91,6886.07,160.5,10.2,1,0.48,0.36,0.12
3070,F34,8_hours,12,male,17.74,8.08,25.82,50.25,9213.86,204.65,1775.22,7920.30,14601.61,9213.86,6125.45,2017.64,1063.07,1638.69,2309.86,1945.38,2017.64,1739.25,10497.42,1025.65,2640.65,8829.53,16666.03,10497.42,7290.46,184.4,8.3,1,0.51,0.35,0.16
3070,F34,8_hours,13,male,21.41,9.43,30.84,52.53,9485.84,560.93,1799.03,8433.20,14555.66,9485.84,6337.20,1882.03,1013.10,1449.22,2142.11,1892.97,1882.03,1624.35,9818.01,712.66,2005.21,8349.43,15639.02,9818.01,6676.58,197.8,21.3,1,0.59,0.41,0.18
3070,F34,8_hours,14,male,13.94,4.56,18.50,48.98,9672.91,246.58,1673.52,8506.86,15052.01,9672.91,6369.74,1688.70,1134.91,1710.80,2017.36,1391.24,1688.70,1563.58,11482.03,573.20,2258.28,10035.22,17802.09,11482.03,7667.19,161.3,24.2,1,0.38,0.28,0.09
3070,F34,8_hours,15,female,15.99,8.00,23.99,49.47,11075.13,1167.84,2441.95,9856.80,16786.83,11075.13,7563.36,1761.63,814.19,1385.95,2039.24,1718.92,1761.63,1489.57,10409.33,402.34,1819.27,8962.86,16496.04,10409.33,6920.13,176.5,12.6,1,0.48,0.32,0.16
3070,F34,8_hours,17,male,11.11,2.91,14.02,32.28,7818.90,670.28,1738.74,6972.08,11891.80,7818.90,5318.23,2196.78,982.40,1494.81,2354.79,2479.14,2196.78,1827.78,7941.72,379.96,1673.10,6895.20,12463.10,7941.72,5352.84,131,7.9,1,0.43,0.34,0.09
3070,F34,8_hours,20,female,8.68,4.20,12.88,29.81,10748.94,1563.54,2921.71,9739.79,15781.77,10748.94,7501.70,2041.92,1342.01,1733.69,2330.70,1948.44,2041.92,1838.71,10143.25,841.57,1956.90,8813.65,15863.99,10143.25,6869.03,108.8,0,1,0.43,0.29,0.14
3070,F34,8_hours,23,female,6.56,3.48,10.04,32.46,6322.65,845.74,1764.42,5817.52,9236.05,6322.65,4415.93,1688.03,919.19,1496.71,2002.49,1502.78,1688.03,1480.29,6149.28,576.56,1628.30,5401.78,9460.55,6149.28,4266.80,96.4,16.7,1,0.31,0.20,0.11
3074,F34,8_hours,2,female,8.71,3.45,12.16,46.34,6381.91,1124.63,2027.63,5855.27,9245.78,6381.91,4563.33,1371.35,900.01,1341.43,1709.65,1083.72,1371.35,1258.70,7013.41,448.44,1535.16,6173.57,10864.84,7013.41,4755.50,155.5,7.1,1,0.26,0.19,0.07
3074,F34,8_hours,10,female,16.79,5.96,22.75,54.38,8186.06,489.63,1736.03,7229.10,12608.12,8186.06,5515.72,1647.89,1201.57,1661.15,2002.59,1314.84,1647.89,1545.04,9687.53,627.22,2004.94,8274.24,15368.57,9687.53,6568.74,159.7,14.9,1,0.42,0.31,0.11
3074,F34,8_hours,11,male,12.14,4.02,16.16,48.00,7479.33,576.80,1629.50,6517.04,11672.33,7479.33,5098.92,1685.58,921.37,1453.04,1980.31,1552.03,1685.58,1476.69,8696.81,509.46,1793.15,7331.64,13986.05,8696.81,5905.08,178.6,20.7,1,0.34,0.25,0.08
3074,F34,8_hours,12,male,17.38,6.70,24.08,52.85,7102.31,570.68,1736.25,6340.44,10770.10,7102.31,4854.37,1314.39,814.13,1220.97,1673.35,1020.82,1314.39,1182.32,6873.32,346.80,1351.26,5884.75,10994.80,6873.32,4644.40,172.2,19.4,1,0.46,0.33,0.13
3074,F34,8_hours,13,male,13.90,3.18,17.08,45.39,6725.95,1167.40,2169.14,6286.46,9526.53,6725.95,4787.38,1305.02,1193.45,1190.71,1660.36,1032.93,1305.02,1269.36,9562.74,33.00,1611.63,8391.43,14952.97,9562.74,6247.26,156.5,9,1,0.38,0.31,0.07
3074,F34,8_hours,14,male,10.16,4.57,14.73,44.58,7860.84,502.08,1615.58,6950.88,12118.47,7860.84,5296.75,1487.18,936.33,1465.76,1845.05,1160.81,1487.18,1351.99,9439.22,439.37,2213.09,8139.77,14732.06,9439.22,6381.07,157.6,8.8,1,0.33,0.23,0.10
3074,F34,8_hours,15,male,11.79,4.00,15.79,36.18,10722.06,596.61,2319.96,9777.77,15884.27,10722.06,7144.65,5590.16,5286.51,5707.12,5934.13,5184.15,5590.16,5527.98,11669.19,679.12,2167.32,10439.01,17748.65,11669.19,7758.53,124,15.9,1,0.44,0.33,0.11
3074,F34,8_hours,17,female,13.48,4.43,17.91,51.87,7990.87,436.50,1527.57,6966.46,12536.34,7990.87,5366.72,1457.43,915.52,1413.15,1831.18,1116.70,1457.43,1319.14,11927.56,1076.14,3750.26,10341.60,18053.78,11927.56,8305.45,178.8,33.6,1,0.35,0.26,0.09
3074,F34,8_hours,18,female,14.35,5.30,19.65,54.07,7359.20,385.80,1718.85,6560.37,11194.07,7359.20,4964.77,1565.91,1072.34,1420.51,1877.31,1368.07,1565.91,1434.56,9291.92,504.43,1905.82,7994.15,14656.78,9291.92,6265.30,149.9,17.6,1,0.36,0.27,0.10
3074,F34,8_hours,19,female,14.31,3.29,17.60,47.01,6928.02,578.51,1922.70,6383.95,10075.21,6928.02,4740.09,1340.41,982.54,1254.17,1695.96,1050.70,1340.41,1245.84,10629.84,692.02,2130.86,9396.23,16322.01,10629.84,7135.28,121.1,22.5,1,0.37,0.30,0.07
3075,F34,8_hours,6,male,14.14,4.74,18.88,50.30,9741.18,422.30,1787.38,8681.49,14930.64,9741.18,6455.45,1587.80,1117.67,1478.95,1958.96,1288.69,1587.80,1461.07,10351.05,726.31,1940.79,9012.77,16186.72,10351.05,6966.65,123.9,12,1,0.38,0.28,0.09
3075,F34,8_hours,7,male,12.79,3.93,16.72,52.65,7559.22,395.53,1521.12,6778.61,11528.76,7559.22,5056.00,1611.95,1195.35,1589.28,1956.72,1308.97,1611.95,1512.58,10459.59,521.33,1919.30,9062.73,16448.52,10459.59,6987.97,141.9,6.1,1,0.32,0.24,0.07
3075,F34,8_hours,8,female,11.57,4.33,15.90,51.59,9778.76,1506.10,2084.90,8949.18,14472.83,9778.76,6753.25,2827.84,1577.72,2786.04,3153.46,2533.67,2827.84,2512.72,11588.09,694.25,2067.35,10264.80,17829.72,11588.09,7714.03,100.3,6.4,1,0.31,0.22,0.08
3075,F34,8_hours,11,female,17.61,4.97,22.58,63.45,8418.20,730.68,1704.76,7311.79,13196.68,8418.20,5735.98,2479.55,2430.34,2554.67,2790.78,2184.62,2479.55,2490.10,12450.77,1789.63,3506.49,10807.03,18980.30,12450.77,8770.86,197.4,8.3,1,0.36,0.28,0.08
3075,F34,8_hours,14,male,16.30,5.03,21.33,61.25,8198.18,269.14,1540.47,7286.67,12628.73,8198.18,5431.25,1407.64,869.29,1387.17,1766.50,1084.86,1407.64,1276.95,10480.41,544.42,2078.98,9011.35,16522.18,10480.41,7039.23,160.6,17.7,1,0.35,0.27,0.08
3075,F34,8_hours,19,female,14.69,4.60,19.29,60.58,10495.93,363.72,2095.87,9316.30,16067.34,10495.93,6960.81,2009.13,1348.94,1990.59,2356.08,1696.62,2009.13,1848.06,11434.05,417.26,2152.61,9924.64,17889.81,11434.05,7596.08,162.3,23.9,1,0.32,0.24,0.08
3075,F34,8_hours,20,male,13.32,3.99,17.31,47.41,10385.63,1143.04,2125.50,9396.74,15582.78,10385.63,7062.01,2835.29,2556.57,2720.74,3182.38,2561.12,2835.29,2755.20,12736.85,1313.20,2459.29,11326.26,19416.21,12736.85,8628.74,110.6,6.6,1,0.37,0.28,0.08
3075,F34,8_hours,23,male,15.88,3.09,18.97,47.48,9804.05,250.37,1626.78,8773.67,15024.95,9804.05,6418.94,1794.50,1039.70,1505.26,2076.28,1705.17,1794.50,1581.60,9673.90,798.84,1876.98,8327.58,15294.49,9673.90,6574.47,147,4.2,1,0.40,0.33,0.07
3075,F34,8_hours,24,female,9.67,0.98,10.65,38.16,6911.82,462.45,1597.37,6451.05,10042.67,6911.82,4638.38,2566.43,1705.25,2519.57,2908.40,2260.97,2566.43,2348.55,13065.85,1109.52,3199.24,12011.24,18944.37,13065.85,8816.09,74.2,7.3,1,0.28,0.25,0.03
3075,F34,8_hours,25,female,11.93,3.78,15.71,42.31,9999.02,404.09,1879.57,9313.55,14609.77,9999.02,6551.75,1719.98,1528.26,1634.26,2048.73,1477.92,1719.98,1672.29,13208.22,1403.22,2785.14,12038.70,19509.49,13208.22,8934.14,83.5,10.5,1,0.37,0.28,0.09
3081,F34,8_hours,7,male,9.42,2.90,12.32,51.46,8762.01,245.75,1667.67,7864.50,13346.48,8762.01,5781.10,1589.96,1016.36,1529.31,1921.61,1328.09,1589.96,1448.84,11199.76,905.42,2388.88,9682.10,17477.71,11199.76,7613.53,179.2,8,1,0.24,0.18,0.06
3081,F34,8_hours,8,female,9.15,2.80,11.95,51.28,8161.91,437.58,1902.04,7458.76,12069.77,8161.91,5467.04,1312.45,847.39,1226.48,1702.93,970.87,1312.45,1186.92,9871.74,350.52,1860.68,8786.06,15139.36,9871.74,6534.16,163.8,19.1,1,0.23,0.18,0.05
3081,F34,8_hours,13,male,6.78,1.94,8.72,39.89,9390.54,400.83,1776.25,8587.19,14009.09,9390.54,6193.34,2475.46,950.44,1522.03,2589.11,2931.48,2475.46,1998.26,9617.77,507.51,1766.76,8482.74,14880.11,9617.77,6409.28,132.8,9,1,0.22,0.17,0.05
3081,F34,8_hours,15,female,8.00,2.17,10.17,51.25,8649.31,280.30,1691.55,7911.37,12913.46,8649.31,5699.17,1852.51,1506.56,1861.94,2229.97,1485.61,1852.51,1771.02,9632.22,519.51,2044.66,8680.40,14494.64,9632.22,6434.80,135.2,3.3,1,0.20,0.16,0.04
3081,F34,8_hours,19,male,8.43,3.12,11.55,52.24,8088.38,380.53,1624.00,7157.24,12480.13,8088.38,5410.47,1287.41,947.36,1253.62,1635.12,990.65,1287.41,1206.69,10725.61,1623.01,2822.65,9164.70,16717.22,10725.61,7581.89,190.1,2.4,1,0.22,0.16,0.06
3081,F34,8_hours,20,female,5.58,1.78,7.36,38.43,8865.29,451.53,1946.58,8255.73,12885.10,8865.29,5884.74,1356.45,776.95,1166.57,1711.61,1112.26,1356.45,1191.85,12197.20,293.53,2364.33,11260.86,17898.66,12197.20,7954.34,98.9,14.5,1,0.19,0.15,0.05
3081,F34,8_hours,26,female,7.11,2.42,9.53,40.78,5912.85,622.28,1705.84,5449.30,8617.23,5912.85,4098.66,1431.69,842.79,1290.38,1772.52,1187.94,1431.69,1273.41,7188.04,478.82,1604.29,6216.34,11310.31,7188.04,4902.44,123.3,13.9,1,0.23,0.17,0.06
3082,F34,8_hours,2,male,14.16,5.61,19.77,43.73,8392.47,377.30,1799.35,7579.44,12620.21,8392.47,5594.08,1732.90,896.34,1333.31,1988.96,1726.52,1732.90,1486.28,9649.91,294.45,1741.13,8433.23,15085.87,9649.91,6388.67,134.1,17.9,1,0.45,0.32,0.13
3082,F34,8_hours,3,male,15.68,6.55,22.23,49.09,10480.08,302.39,1945.31,9364.83,15991.48,10480.08,6901.00,1870.92,1247.73,1713.59,2161.94,1708.05,1870.92,1707.83,10859.66,679.56,2128.05,9389.69,17032.86,10859.66,7307.54,152.8,12,1,0.45,0.32,0.13
